accR:,accP:,gyroR:,gyroP:,gyroY:,cfroll:,cfpitch:
-0.005204, -0.016895,0.033706, -0.004263, 0.007727, -0.011127, -0.005465
-0.006293, -0.003482,0.028111, -0.003997, 0.006395, -0.011046, -0.005315
-0.014399, -0.006963,0.032108, -0.002132, 0.007061, -0.011121, -0.005222
-0.013022, -0.002901,0.032907, -0.002798, 0.008926, -0.011170, -0.005047
-0.007953, -0.012778,0.029576, -0.005196, 0.008127, -0.011126, -0.005085
-0.009997, -0.011348,0.033573, -0.004796, 0.007061, -0.011123, -0.005079
-0.002148, -0.008054,0.027978, -0.002798, 0.006661, -0.010954, -0.005029
-0.010346, -0.009742,0.029843, -0.002798, 0.007860, -0.010953, -0.005006
-0.006795, -0.015832,0.028910, -0.003464, 0.008660, -0.010883, -0.005109
-0.017279, -0.010233,0.028910, -0.003464, 0.008527, -0.011025, -0.005098
-0.003679, -0.010636,0.030509, -0.003864, 0.006128, -0.010893, -0.005090
-0.010694, -0.004843,0.031175, -0.001465, 0.009726, -0.010895, -0.004962
-0.011796, -0.009718,0.029976, -0.005063, 0.006128, -0.010933, -0.004940
-0.014406, -0.010010,0.030775, -0.004263, 0.006128, -0.011019, -0.004921
-0.012429, -0.004233,0.030109, -0.002665, 0.006262, -0.011057, -0.004789
-0.006179, -0.010592,0.029310, -0.005063, 0.006795, -0.010980, -0.004790
-0.008378, -0.010120,0.028910, -0.006395, 0.004130, -0.010953, -0.004783
-0.013858, -0.008653,0.030509, -0.004796, 0.009326, -0.011030, -0.004741
-0.001005, -0.011053,0.030909, -0.003597, 0.007860, -0.010843, -0.004746
-0.013391, -0.007133,0.029310, -0.003464, 0.005329, -0.010908, -0.004679
-0.012094, -0.001959,0.030775, -0.006128, 0.007061, -0.010956, -0.004504
-0.006199, -0.014509,0.034639, -0.004796, 0.007994, -0.010879, -0.004568
-0.007676, -0.011311,0.030109, -0.005329, 0.006795, -0.010836, -0.004585
-0.007462, -0.012973,0.030775, -0.001599, 0.007727, -0.010775, -0.004632
-0.009378, -0.009177,0.031042, -0.007994, 0.004929, -0.010778, -0.004602
-0.012123, -0.004673,0.031308, -0.006661, 0.006528, -0.010831, -0.004480
-0.011061, -0.011598,0.030242, -0.004263, 0.005729, -0.010853, -0.004504
-0.009449, -0.008437,0.029177, -0.006262, 0.006528, -0.010849, -0.004468
-0.013707, -0.014250,0.031308, -0.004530, 0.006395, -0.010924, -0.004541
-0.011451, -0.008572,0.030242, -0.005462, 0.005063, -0.010956, -0.004503
-0.004658, -0.010532,0.030909, -0.003464, 0.010258, -0.010844, -0.004503
-0.008842, -0.013633,0.031575, -0.002531, 0.009992, -0.010813, -0.004562
-0.010050, -0.003794,0.028511, -0.005462, 0.010791, -0.010820, -0.004434
-0.009840, -0.008482,0.030775, -0.006928, 0.006661, -0.010827, -0.004395
-0.010737, -0.013640,0.031442, -0.003864, 0.008793, -0.010840, -0.004456
-0.009160, -0.007087,0.031442, -0.005729, 0.006262, -0.010829, -0.004386
-0.010523, -0.018009,0.034106, -0.001599, 0.008660, -0.010829, -0.004525
-0.015919, -0.012681,0.029576, -0.006661, 0.007994, -0.010957, -0.004572
-0.007500, -0.016147,0.035572, -0.003997, 0.006262, -0.010904, -0.004664
-0.004226, -0.012744,0.033307, -0.003331, 0.006928, -0.010783, -0.004695
-0.013384, -0.013585,0.027578, -0.005462, 0.008127, -0.010857, -0.004765
-0.009042, -0.016867,0.029976, -0.003597, 0.008260, -0.010835, -0.004889
-0.006550, -0.006348,0.029976, -0.003997, 0.008660, -0.010765, -0.004801
-0.008607, -0.005379,0.028644, -0.002132, 0.007727, -0.010730, -0.004700
-0.010688, -0.010486,0.026112, -0.004263, 0.007327, -0.010746, -0.004713
-0.008858, -0.017445,0.029976, -0.004396, 0.010125, -0.010725, -0.004851
-0.013054, -0.006358,0.029576, -0.003597, 0.007860, -0.010786, -0.004765
-0.004250, -0.010186,0.031308, -0.001865, 0.007860, -0.010662, -0.004751
-0.011456, -0.008524,0.029576, -0.003464, 0.008393, -0.010692, -0.004710
-0.008789, -0.008991,0.031042, -0.004396, 0.005995, -0.010671, -0.004674
-0.008338, -0.010439,0.031175, -0.008393, 0.007461, -0.010657, -0.004667
-0.012183, -0.008508,0.032774, -0.001732, 0.008926, -0.010695, -0.004615
-0.012442, -0.011097,0.031442, -0.00
